PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,GAMES_PLAYED_FLAG,ht_feet,ht_inches
203477,Isaiah,Canaan,Isaiah Canaan,"Canaan, Isaiah",I. Canaan,1991-05-21T00:00:00,Murray State,USA,Murray State/USA,201,2,0,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,isaiah_canaan,2013,2015,Y,Y,6,0
202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,175,5,1,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,ish_smith,2010,2015,Y,Y,6,0
203960,JaKarr,Sampson,JaKarr Sampson,"Sampson, JaKarr",J. Sampson,1993-03-20T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,214,1,9,Guard-Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,jakarr_sampson,2014,2015,Y,Y,6,9
1626143,Jahlil,Okafor,Jahlil Okafor,"Okafor, Jahlil",J. Okafor,1995-12-15T00:00:00,Duke,USA,Duke/USA,275,0,8,Center,Active,1610612755,76ers,PHI,sixers,Philadelphia,jahlil_okafor,2015,2015,N,Y,6,11
203924,Jerami,Grant,Jerami Grant,"Grant, Jerami",J. Grant,1994-03-12T00:00:00,Syracuse,USA,Syracuse/USA,210,1,39,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,jerami_grant,2014,2015,N,Y,6,8
203088,Kendall,Marshall,Kendall Marshall,"Marshall, Kendall",K. Marshall,1991-08-19T00:00:00,North Carolina,USA,North Carolina/USA,200,3,5,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,kendall_marshall,2012,2015,Y,Y,6,4
203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,228,1,4,Forward-Center,Active,1610612755,76ers,PHI,sixers,Philadelphia,nerlens_noel,2013,2015,N,Y,6,11
203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,205,1,11,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,nik_stauskas,2014,2015,N,Y,6,6
203515,Phil,Pressey,Phil Pressey,"Pressey, Phil",P. Pressey,1991-02-17T00:00:00,Missouri,USA,Missouri,,2,,,Inactive,0,,,,,phil_pressey,2013,2015,Y,Y,,
1626158,Richaun,Holmes,Richaun Holmes,"Holmes, Richaun",R. Holmes,1993-10-15T00:00:00,Bowling Green,USA,Bowling Green State/USA,245,0,22,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,richaun_holmes,2015,2015,N,Y,6,10
203496,Robert,Covington,Robert Covington,"Covington, Robert",R. Covington,1990-12-14T00:00:00,Tennessee State,USA,Tennessee State/USA,215,2,33,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,robert_covington,2013,2015,Y,Y,6,9
201603,Sonny,Weems,Sonny Weems,"Weems, Sonny",S. Weems,1986-07-08T00:00:00,Arkansas,USA,Arkansas/US,,3,,,Inactive,0,,,,,sonny_weems,2008,2015,Y,Y,,
204456,TJ,McConnell,TJ McConnell,"McConnell, TJ",T. McConnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,200,0,12,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,tj_mcconnell,2015,2015,N,Y,6,2
203100,Tony,Wroten,Tony Wroten,"Wroten, Tony",T. Wroten,1993-04-13T00:00:00,Washington,USA,Washington/USA,205,3,5,Guard,Active,1610612752,Knicks,NYK,knicks,New York,tony_wroten,2012,2015,Y,Y,6,6
1626210,Alan,Williams,Alan Williams,"Williams, Alan",A. Williams,1993-01-28T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,260,0,15,Center-Forward,Active,1610612756,Suns,PHX,suns,Phoenix,alan_williams,2015,2015,N,Y,6,8
203458,Alex,Len,Alex Len,"Len, Alex",A. Len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,260,2,21,Center,Active,1610612756,Suns,PHX,suns,Phoenix,alex_len,2013,2015,N,Y,7,1
203462,Archie,Goodwin,Archie Goodwin,"Goodwin, Archie",A. Goodwin,1994-08-17T00:00:00,Kentucky,USA,Kentucky/USA,200,2,20,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,archie_goodwin,2013,2015,Y,Y,6,5
202688,Brandon,Knight,Brandon Knight,"Knight, Brandon",B. Knight,1991-12-02T00:00:00,Kentucky,USA,Kentucky/USA,189,4,3,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,brandon_knight,2011,2015,N,Y,6,3
203955,Bryce,Cotton,Bryce Cotton,"Cotton, Bryce",B. Cotton,1992-08-11T00:00:00,Providence,USA,Providence/USA,165,1,8,Guard,Active,1610612763,Grizzlies,MEM,grizzlies,Memphis,bryce_cotton,2014,2015,Y,Y,6,1
201978,Chase,Budinger,Chase Budinger,"Budinger, Chase",C. Budinger,1988-05-22T00:00:00,Arizona,USA,Arizona/USA,209,6,10,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,chase_budinger,2009,2015,N,Y,6,7
203928,Cory,Jefferson,Cory Jefferson,"Jefferson, Cory",C. Jefferson,1990-12-26T00:00:00,Baylor,USA,Baylor/USA,,1,,,Inactive,0,,,,,cory_jefferson,2014,2015,Y,Y,,
1626164,Devin,Booker,Devin Booker,"Booker, Devin",D. Booker,1996-10-30T00:00:00,Kentucky,USA,Kentucky/USA,206,0,1,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,devin_booker,2015,2015,N,Y,6,6
202339,Eric,Bledsoe,Eric Bledsoe,"Bledsoe, Eric",E. Bledsoe,1989-12-09T00:00:00,Kentucky,USA,Kentucky/USA,190,5,2,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,eric_bledsoe,2010,2015,Y,Y,6,1
203098,John,Jenkins,John Jenkins,"Jenkins, John",J. Jenkins,1991-03-06T00:00:00,Vanderbilt,USA,Vanderbilt/USA,215,3,23,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,john_jenkins,2012,2015,Y,Y,6,4
202720,Jon,Leuer,Jon Leuer,"Leuer, Jon",J. Leuer,1989-05-14T00:00:00,Wisconsin,USA,Wisconsin/USA,228,4,30,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,jon_leuer,2011,2015,Y,Y,6,10
203895,Jordan,McRae,Jordan McRae,"McRae, Jordan",J. McRae,1991-03-28T00:00:00,Tennessee,,Tennessee/USA,179,0,12,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jordan_mcrae,2015,2015,Y,Y,6,5
2743,Kris,Humphries,Kris Humphries,"Humphries, Kris",K. Humphries,1985-02-06T00:00:00,Minnesota,USA,Minnesota/USA,235,11,43,Forward,Active,1610612737,Hawks,ATL,hawks,Atlanta,kris_humphries,2004,2015,N,Y,6,9
203485,Lorenzo,Brown,Lorenzo Brown,"Brown, Lorenzo",L. Brown,1990-08-26T00:00:00,North Carolina State,USA,North Carolina State/USA,189,2,17,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,lorenzo_brown,2013,2015,Y,Y,6,5
202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,245,4,5,Forward,Active,1610612764,Wizards,WAS,wizards,Washington,markieff_morris,2011,2015,N,Y,6,10
203141,Mirza,Teletovic,Mirza Teletovic,"Teletovic, Mirza",M. Teletovic,1985-09-17T00:00:00,Bosnia,Boznia & Herzegovina,Caja Laboral Vitoria (Spain)/Boznia & Herzegovina,242,3,35,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,mirza_teletovic,2012,2015,N,Y,6,9
203111,Orlando,Johnson,Orlando Johnson,"Johnson, Orlando",O. Johnson,1989-03-11T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,,2,,,Inactive,0,,,,,orlando_johnson,2012,2015,Y,Y,,
200782,PJ,Tucker,PJ Tucker,"Tucker, PJ",P. Tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,245,4,17,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,pj_tucker,2006,2015,Y,Y,6,6
203515,Phil,Pressey,Phil Pressey,"Pressey, Phil",P. Pressey,1991-02-17T00:00:00,Missouri,USA,Missouri,,2,,,Inactive,0,,,,,phil_pressey,2013,2015,Y,Y,,
101179,Ronnie,Price,Ronnie Price,"Price, Ronnie",R. Price,1983-06-21T00:00:00,Utah Valley,USA,Utah Valley University/USA,190,10,14,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,ronnie_price,2005,2015,N,Y,6,2
201603,Sonny,Weems,Sonny Weems,"Weems, Sonny",S. Weems,1986-07-08T00:00:00,Arkansas,USA,Arkansas/US,,3,,,Inactive,0,,,,,sonny_weems,2008,2015,Y,Y,,
203933,TJ,Warren,TJ Warren,"Warren, TJ",T. Warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,230,1,12,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,tj_warren,2014,2015,Y,Y,6,8
2199,Tyson,Chandler,Tyson Chandler,"Chandler, Tyson",T. Chandler,1982-10-02T00:00:00,Dominquez H.S,USA,Dominguez HS (CA)/USA,240,14,4,Center,Active,1610612756,Suns,PHX,suns,Phoenix,tyson_chandler,2001,2015,N,Y,7,1
202329,Al-Farouq,Aminu,Al-Farouq Aminu,"Aminu, Al-Farouq",A. Aminu,1990-09-21T00:00:00,Wake Forest,USA,Wake Forest/USA,215,5,8,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,al-farouq_aminu,2010,2015,N,Y,6,9
203459,Allen,Crabbe,Allen Crabbe,"Crabbe, Allen",A. Crabbe,1992-04-09T00:00:00,California,USA,California/USA,210,2,23,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,allen_crabbe,2013,2015,Y,Y,6,6
203148,Brian,Roberts,Brian Roberts,"Roberts, Brian",B. Roberts,1985-12-03T00:00:00,Dayton,USA,Dayton/USA,173,3,2,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,brian_roberts,2012,2015,N,Y,6,1
203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh,200,2,3,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,cj_mccollum,2013,2015,Y,Y,6,4
2549,Chris,Kaman,Chris Kaman,"Kaman, Chris",C. Kaman,1982-04-28T00:00:00,Central Michigan,USA,Central Michigan/USA,265,12,35,Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,chris_kaman,2003,2015,N,Y,7,0
1626146,Cliff,Alexander,Cliff Alexander,"Alexander, Cliff",C. Alexander,1995-11-16T00:00:00,Kansas,USA,Kansas/USA,240,0,34,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,cliff_alexander,2015,2015,Y,Y,6,8
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,195,3,0,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,2012,2015,N,Y,6,3
202334,Ed,Davis,Ed Davis,"Davis, Ed",E. Davis,1989-06-05T00:00:00,North Carolina,USA,North Carolina/USA,240,5,17,Forward-Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,ed_davis,2010,2015,Y,Y,6,10
201945,Gerald,Henderson,Gerald Henderson,"Henderson, Gerald",G. Henderson,1987-12-09T00:00:00,Duke,USA,Duke/USA,215,6,9,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,gerald_henderson,2009,2015,N,Y,6,5
1626242,Luis,Montero,Luis Montero,"Montero, Luis",L. Montero,1993-04-06T00:00:00,Westchester CC NY,Dominican Republic,Westchester CC NY/Dominican Republic,185,0,44,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,luis_montero,2015,2015,Y,Y,6,7
203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,235,2,24,Center-Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,mason_plumlee,2013,2015,N,Y,6,11
203090,Maurice,Harkless,Maurice Harkless,"Harkless, Maurice",M. Harkless,1993-05-11T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,215,3,4,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,maurice_harkless,2012,2015,N,Y,6,9
203086,Meyers,Leonard,Meyers Leonard,"Leonard, Meyers",M. Leonard,1992-02-27T00:00:00,Illinois,USA,Illinois/USA,245,3,11,Forward-Center,Active,1610612757,Trail Blazers,POR,blazers,Portland,meyers_leonard,2012,2015,N,Y,7,1
203943,Noah,Vonleh,Noah Vonleh,"Vonleh, Noah",N. Vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,240,1,21,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,noah_vonleh,2014,2015,Y,Y,6,9
1626192,Pat,Connaughton,Pat Connaughton,"Connaughton, Pat",P. Connaughton,1993-01-06T00:00:00,Notre Dame,USA,Notre Dame/USA,206,0,5,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,pat_connaughton,2015,2015,N,Y,6,5
204025,Tim,Frazier,Tim Frazier,"Frazier, Tim",T. Frazier,1990-11-01T00:00:00,,USA,Penn State/USA,170,1,2,Guard,Active,1610612740,Pelicans,NOP,pelicans,New Orleans,tim_frazier,2014,2015,Y,Y,6,1
203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,195,2,23,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,ben_mclemore,2013,2015,N,Y,6,5
2406,Caron,Butler,Caron Butler,"Butler, Caron",C. Butler,1980-03-13T00:00:00,Connecticut,USA,Connecticut/USA,228,13,31,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,caron_butler,2002,2015,N,Y,6,7
201954,Darren,Collison,Darren Collison,"Collison, Darren",D. Collison,1987-08-23T00:00:00,UCLA,USA,UCLA/USA,175,6,7,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,darren_collison,2009,2015,N,Y,6,0
202326,DeMarcus,Cousins,DeMarcus Cousins,"Cousins, DeMarcus",D. Cousins,1990-08-13T00:00:00,Kentucky,USA,Kentucky/USA,270,5,15,Center-Forward,Active,1610612758,Kings,SAC,kings,Sacramento,demarcus_cousins,2010,2015,N,Y,6,11
1626251,Duje,Dukan,Duje Dukan,"Dukan, Duje",D. Dukan,1991-12-04T00:00:00,Wisconsin,Croatia,Wisconsin/Croatia,220,0,26,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,duje_dukan,2015,2015,Y,Y,6,9
203961,Eric,Moreland,Eric Moreland,"Moreland, Eric",E. Moreland,1991-12-24T00:00:00,Oregon State,USA,Oregon State/USA,238,1,25,Forward-Center,Active,1610612758,Kings,SAC,kings,Sacramento,eric_moreland,2014,2015,Y,Y,6,10
202341,James,Anderson,James Anderson,"Anderson, James",J. Anderson,1989-03-25T00:00:00,Oklahoma State,USA,Oklahoma State/USA,213,4,5,Guard-Forward,Active,1610612758,Kings,SAC,kings,Sacramento,james_anderson,2010,2015,Y,Y,6,6
201585,Kosta,Koufos,Kosta Koufos,"Koufos, Kosta",K. Koufos,1989-02-24T00:00:00,Ohio State,USA,Ohio State/USA,265,7,41,Center,Active,1610612758,Kings,SAC,kings,Sacramento,kosta_koufos,2008,2015,Y,Y,7,0
201158,Marco,Belinelli,Marco Belinelli,"Belinelli, Marco",M. Belinelli,1986-03-25T00:00:00,"Bologna, Italy",Italy,Fortitudo Bologna/Italy,210,8,3,Guard-Forward,Active,1610612758,Kings,SAC,kings,Sacramento,marco_belinelli,2007,2015,N,Y,6,5
201956,Omri,Casspi,Omri Casspi,"Casspi, Omri",O. Casspi,1988-06-22T00:00:00,"Yavne, Israel",Israel,Hapoel Galil Elyon/Israel,225,6,18,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,omri_casspi,2009,2015,N,Y,6,9
203112,Quincy,Acy,Quincy Acy,"Acy, Quincy",Q. Acy,1990-10-06T00:00:00,Baylor,USA,Baylor/USA,240,3,13,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,quincy_acy,2012,2015,Y,Y,6,7
200765,Rajon,Rondo,Rajon Rondo,"Rondo, Rajon",R. Rondo,1986-02-22T00:00:00,Kentucky,USA,Kentucky/USA,186,9,9,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,rajon_rondo,2006,2015,N,Y,6,1
200752,Rudy,Gay,Rudy Gay,"Gay, Rudy",R. Gay,1986-08-17T00:00:00,Connecticut,USA,Connecticut/USA,230,9,8,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,rudy_gay,2006,2015,N,Y,6,8
203552,Seth,Curry,Seth Curry,"Curry, Seth",S. Curry,1990-08-23T00:00:00,Duke,USA,Duke/USA,185,2,30,Guard,Active,1610612758,Kings,SAC,kings,Sacramento,seth_curry,2013,2015,Y,Y,6,2
1626161,Willie,Cauley-Stein,Willie Cauley-Stein,"Cauley-Stein, Willie",W. Cauley-Stein,1993-08-18T00:00:00,Kentucky,USA,Kentucky/USA,240,0,0,Center,Active,1610612758,Kings,SAC,kings,Sacramento,willie_cauley-stein,2015,2015,N,Y,7,0
1889,Andre,Miller,Andre Miller,"Miller, Andre",A. Miller,1976-03-19T00:00:00,Utah,USA,Utah/USA,200,16,24,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,andre_miller,1999,2015,N,Y,6,3
1626246,Boban,Marjanovic,Boban Marjanovic,"Marjanovic, Boban",B. Marjanovic,1988-08-15T00:00:00,,Serbia,Serbia,290,0,40,Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,boban_marjanovic,2015,2015,Y,Y,7,3
2564,Boris,Diaw,Boris Diaw,"Diaw, Boris",B. Diaw,1982-04-16T00:00:00,"Cormeille-en-Parisis, France",France,Pau Orthez/France,250,12,33,Center-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,boris_diaw,2003,2015,N,Y,6,8
201980,Danny,Green,Danny Green,"Green, Danny",D. Green,1987-06-22T00:00:00,North Carolina,USA,North Carolina/USA,215,6,14,Guard-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,daniel_green,2009,2015,Y,Y,6,6
2561,David,West,David West,"West, David",D. West,1980-08-29T00:00:00,Xavier,USA,Xavier (Ohio)/USA,250,12,30,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,david_west,2003,2015,N,Y,6,9
203613,Jonathon,Simmons,Jonathon Simmons,"Simmons, Jonathon",J. Simmons,1989-09-14T00:00:00,Houston,,Houston,195,0,17,Guard-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,jonathon_simmons,2015,2015,Y,Y,6,6
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,230,4,2,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,kawhi_leonard,2011,2015,N,Y,6,7
2755,Kevin,Martin,Kevin Martin,"Martin, Kevin",K. Martin,1983-02-01T00:00:00,Western Carolina,USA,Western Carolina/USA,199,11,23,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,kevin_martin,2004,2015,N,Y,6,7
203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,230,1,1,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,kyle_anderson,2014,2015,Y,Y,6,9
200746,LaMarcus,Aldridge,LaMarcus Aldridge,"Aldridge, LaMarcus",L. Aldridge,1985-07-19T00:00:00,Texas,USA,Texas/USA,240,9,12,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,lamarcus_aldridge,2006,2015,N,Y,6,11
1938,Manu,Ginobili,Manu Ginobili,"Ginobili, Manu",M. Ginobili,1977-07-28T00:00:00,"Bahia Blanca, Argentina",Argentina,Kinder Bologna/Argentina,205,13,20,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,emanuel_ginobili,2002,2015,N,Y,6,6
2588,Matt,Bonner,Matt Bonner,"Bonner, Matt",M. Bonner,1980-04-05T00:00:00,Florida,USA,Florida/USA,235,11,15,Center-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,matt_bonner,2004,2015,N,Y,6,10
201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,1988-08-11T00:00:00,Saint Mary's (CA),Australia,St. Mary's (CA)/Australia,185,6,8,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,patrick_mills,2009,2015,Y,Y,6,0
2446,Rasual,Butler,Rasual Butler,"Butler, Rasual",R. Butler,1979-05-23T00:00:00,La Salle,USA,La Salle/USA,,12,,,Inactive,0,,,,,rasual_butler,2002,2015,Y,Y,,
203492,Ray,McCallum,Ray McCallum,"McCallum, Ray",R. McCallum,1991-06-12T00:00:00,Detroit Mercy,USA,Detroit/USA,,2,,,Inactive,0,,,,,ray_mccallum,2013,2015,Y,Y,,
1495,Tim,Duncan,Tim Duncan,"Duncan, Tim",T. Duncan,1976-04-25T00:00:00,Wake Forest,U.S. Virgin Islands,Wake Forest/U.S. Virgin Islands,250,18,21,Center-Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,tim_duncan,1997,2015,N,Y,6,11
2225,Tony,Parker,Tony Parker,"Parker, Tony",T. Parker,1982-05-17T00:00:00,"Paris, France",France,Paris BR/France,185,14,9,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,tony_parker,2001,2015,N,Y,6,2
203460,Andre,Roberson,Andre Roberson,"Roberson, Andre",A. Roberson,1991-12-04T00:00:00,Colorado,USA,Colorado/USA,210,2,21,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,andre_roberson,2013,2015,Y,Y,6,7
201627,Anthony,Morrow,Anthony Morrow,"Morrow, Anthony",A. Morrow,1985-09-27T00:00:00,Georgia Tech,USA,Georgia Tech/USA,210,7,2,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,anthony_morrow,2008,2015,N,Y,6,5
1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,185,0,22,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,cameron_payne,2015,2015,Y,Y,6,3
201571,D.J.,Augustin,D.J. Augustin,"Augustin, D.J.",D. Augustin,1987-11-10T00:00:00,Texas,USA,Texas/USA,183,7,12,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,dj_augustin,2008,2015,N,Y,6,0
203079,Dion,Waiters,Dion Waiters,"Waiters, Dion",D. Waiters,1991-12-10T00:00:00,Syracuse,USA,Syracuse/USA,220,3,3,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,dion_waiters,2012,2015,N,Y,6,4
202683,Enes,Kanter,Enes Kanter,"Kanter, Enes",E. Kanter,1992-05-20T00:00:00,Kentucky,Turkey,Fenerbahce Ulker/Turkey,245,4,11,Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,enes_kanter,2011,2015,N,Y,6,11
203962,Josh,Huestis,Josh Huestis,"Huestis, Josh",J. Huestis,1991-12-19T00:00:00,Stanford,,Stanford/USA,230,0,34,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,josh_huestis,2015,2015,Y,Y,6,7
201142,Kevin,Durant,Kevin Durant,"Durant, Kevin",K. Durant,1988-09-29T00:00:00,Texas,USA,Texas/USA,240,8,35,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,kevin_durant,2007,2015,N,Y,6,9
202713,Kyle,Singler,Kyle Singler,"Singler, Kyle",K. Singler,1988-05-04T00:00:00,Duke,USA,Duke/USA,228,3,5,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,kyle_singler,2012,2015,N,Y,6,8
203956,Mitch,McGary,Mitch McGary,"McGary, Mitch",M. McGary,1992-06-06T00:00:00,Michigan,USA,Michigan/USA,255,1,33,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,mitch_mcgary,2014,2015,Y,Y,6,10
1737,Nazr,Mohammed,Nazr Mohammed,"Mohammed, Nazr",N. Mohammed,1977-09-05T00:00:00,Kentucky,USA,Kentucky/USA,250,17,13,Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,nazr_mohammed,1998,2015,N,Y,6,10
2555,Nick,Collison,Nick Collison,"Collison, Nick",N. Collison,1980-10-26T00:00:00,Kansas,USA,Kansas/USA,255,11,4,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,nick_collison,2003,2015,N,Y,6,10
200751,Randy,Foye,Randy Foye,"Foye, Randy",R. Foye,1983-09-24T00:00:00,Villanova,USA,Villanova/USA,213,9,6,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,randy_foye,2006,2015,N,Y,6,4
201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,200,7,0,Guard,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,russell_westbrook,2008,2015,N,Y,6,3
201586,Serge,Ibaka,Serge Ibaka,"Ibaka, Serge",S. Ibaka,1989-09-18T00:00:00,"Brazzaville, Rep. of Congo",Congo,Ricoh Manresa/Congo,245,6,9,Forward,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,serge_ibaka,2009,2015,N,Y,6,10
200779,Steve,Novak,Steve Novak,"Novak, Steve",S. Novak,1983-06-13T00:00:00,Marquette,USA,Marquette/USA,225,9,6,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,steve_novak,2006,2015,Y,Y,6,10
203500,Steven,Adams,Steven Adams,"Adams, Steven",S. Adams,1993-07-20T00:00:00,Pittsburgh,New Zealand,Pittsburgh/New Zealand,255,2,12,Center,Active,1610612760,Thunder,OKC,thunder,Oklahoma City,steven_adams,2013,2015,N,Y,7,0
203461,Anthony,Bennett,Anthony Bennett,"Bennett, Anthony",A. Bennett,1993-03-14T00:00:00,Nevada-Las Vegas,Canada,Nevada-Las Vegas/Canada,,2,,,Inactive,0,,,,,anthony_bennett,2013,2015,Y,Y,,
202687,Bismack,Biyombo,Bismack Biyombo,"Biyombo, Bismack",B. Biyombo,1992-08-28T00:00:00,"Lubumbashi, DR Congo",Democratic Republic of the Congo,Baloncesto Fuenlabrada/Democratic Republic of Cong,245,4,8,Center-Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,bismack_biyombo,2011,2015,N,Y,6,9
203998,Bruno,Caboclo,Bruno Caboclo,"Caboclo, Bruno",B. Caboclo,1995-09-21T00:00:00,,Brazil,Brazil,205,1,20,Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,bruno_caboclo,2014,2015,Y,Y,6,9
202709,Cory,Joseph,Cory Joseph,"Joseph, Cory",C. Joseph,1991-08-20T00:00:00,Texas,Canada,Texas/Canada,190,4,6,Guard,Active,1610612761,Raptors,TOR,raptors,Toronto,cory_joseph,2011,2015,Y,Y,6,3
