"game_id","team_id","team_name","team_abbreviation","team_city","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","to","pf","pts","plus_minus","game_date","seasongame","off_rating","def_rating","net_rating","ast_pct","ast_tov","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","usg_pct","pace","pie"
21500451,1610612755,"76ers","PHI","Philadelphia","240:00",33.7741935483871,80.7096774193548,0.419548387096774,8.38709677419355,26.2258064516129,0.317129032258064,15.4838709677419,22.4516129032258,0.695032258064516,9.74193548387097,31.9032258064516,41.6451612903226,18.7741935483871,7.87096774193548,6.32258064516129,17.7741935483871,21.1935483870968,91.4193548387097,-13.258064516129,2015-12-26,32,91.9193548387097,105.648387096774,-13.7354838709677,0.557741935483871,1.0858064516129,14.5870967741935,0.217290322580645,0.761774193548387,0.480322580645161,0.187645161290323,0.471838709677419,0.506,0.198193548387097,99.4703225806452,0.399741935483871
21500451,1610612756,"Suns","PHX","Phoenix","240:00",38.741935483871,86.1612903225806,0.450548387096774,9.74193548387097,25.6774193548387,0.378935483870968,16.4193548387097,21.8709677419355,0.750064516129032,10.5161290322581,33.1290322580645,43.6451612903226,20.6774193548387,9.06451612903226,4,16.258064516129,21.1290322580645,103.645161290323,-1.54838709677419,2015-12-26,32,101.358064516129,103.654838709677,-2.29032258064516,0.533096774193548,1.29967741935484,15.441935483871,0.239193548387097,0.770806451612903,0.500774193548387,0.166161290322581,0.507161290322581,0.542032258064516,0.198548387096774,101.49935483871,0.489483870967742
21500452,1610612746,"Clippers","LAC","Los Angeles","240:00",37.5333333333333,82.4,0.456033333333333,8.13333333333333,23.7333333333333,0.344133333333333,18.9333333333333,27.9666666666667,0.688133333333333,9.63333333333333,33,42.6333333333333,22.7333333333333,7.26666666666667,5.26666666666667,13.1,21.5666666666667,102.133333333333,1.53333333333333,2015-12-26,31,103.59,101.296666666667,2.30666666666667,0.608866666666667,1.798,17.3133333333333,0.212433333333333,0.741666666666667,0.476433333333333,0.137566666666667,0.5054,0.540066666666667,0.199233333333333,98.6586666666667,0.5174
21500452,1610612762,"Jazz","UTA","Utah","240:00",35.6666666666667,81.1481481481482,0.440851851851852,7.74074074074074,21.2962962962963,0.359925925925926,17.9259259259259,24,0.74837037037037,11.2962962962963,31.0740740740741,42.3703703703704,17.962962962963,8.2962962962963,4.62962962962963,14,21.8148148148148,97,-0.222222222222222,2015-12-26,28,101.937037037037,103.203703703704,-1.25185185185185,0.503259259259259,1.30037037037037,14.3703703703704,0.262962962962963,0.76562962962963,0.511703703703704,0.154888888888889,0.488814814814815,0.530296296296296,0.198555555555556,93.9981481481481,0.495407407407407
21500453,1610612739,"Cavaliers","CLE","Cleveland","240:00",37.3333333333333,83.1851851851852,0.451444444444444,9.62962962962963,27.2592592592593,0.354259259259259,16.4444444444444,22.4444444444444,0.73537037037037,10.6296296296296,34.6666666666667,45.2962962962963,22.5555555555556,6.55555555555556,3.85185185185185,13.7777777777778,20.3333333333333,100.740740740741,5.81481481481481,2015-12-26,28,104.374074074074,98.5888888888889,5.79259259259259,0.597555555555556,1.67222222222222,17.2444444444444,0.250777777777778,0.795444444444444,0.526555555555556,0.148185185185185,0.509740740740741,0.543814814814815,0.198740740740741,95.5622222222222,0.533148148148148
21500453,1610612757,"Trail Blazers","POR","Portland","240:00",37.4838709677419,84.6774193548387,0.444709677419355,9.67741935483871,27.4193548387097,0.35041935483871,16.3870967741935,22.3225806451613,0.737387096774194,11.8064516129032,34.0645161290323,45.8709677419355,20.5806451612903,6.19354838709677,4.03225806451613,15.1935483870968,22.3870967741935,101.032258064516,-2.06451612903226,2015-12-26,32,102.970967741935,105.606451612903,-2.63870967741935,0.549806451612903,1.44645161290323,15.7161290322581,0.26458064516129,0.777064516129032,0.519387096774194,0.158870967741935,0.502225806451613,0.536838709677419,0.199129032258065,97.4393548387097,0.466870967741935
21500454,1610612738,"Celtics","BOS","Boston","240:00",38.5666666666667,88.4,0.437233333333333,9.2,27.7333333333333,0.331566666666667,16.8666666666667,21.6,0.779666666666667,11.2333333333333,33.0333333333333,44.2666666666667,24.3333333333333,9.73333333333333,4.66666666666667,15.1333333333333,22.0666666666667,103.2,4.26666666666667,2015-12-27,31,101.093333333333,97.66,3.42666666666667,0.629233333333333,1.70133333333333,17.5666666666667,0.245333333333333,0.752733333333333,0.4928,0.151733333333333,0.489366666666667,0.528466666666667,0.1993,101.054,0.5222
21500454,1610612752,"Knicks","NYK","New York","240:00",36.1935483870968,83.6774193548387,0.433451612903226,7.35483870967742,22.1612903225806,0.331677419354839,18.1612903225806,22.4516129032258,0.812387096774194,10.7096774193548,33.3870967741936,44.0967741935484,20.2903225806452,6.2258064516129,5.64516129032258,13.6451612903226,21.0967741935484,97.9032258064516,-1.64516129032258,2015-12-27,32,100.648387096774,103.012903225806,-2.36774193548387,0.562064516129032,1.49548387096774,15.7677419354839,0.24558064516129,0.74641935483871,0.501129032258064,0.147741935483871,0.477838709677419,0.524,0.198451612903226,96.7251612903226,0.492709677419355
21500455,1610612747,"Lakers","LAL","Los Angeles","240:00",35.2,85.3,0.413633333333333,8.06666666666667,25.4666666666667,0.3188,17.7666666666667,23.5,0.749533333333333,10.4,32.1333333333333,42.5333333333333,18.3333333333333,7.43333333333333,4.5,13.7333333333333,20.6,96.2333333333333,-10.9333333333333,2015-12-27,31,96.56,108.86,-12.31,0.524266666666667,1.337,14.2566666666667,0.223733333333333,0.7246,0.469733333333333,0.144766666666667,0.460733333333333,0.5034,0.198733333333333,98.7626666666667,0.420133333333333
21500455,1610612763,"Grizzlies","MEM","Memphis","240:00",35.3125,81.8125,0.43340625,5.46875,17.375,0.30765625,19.78125,24.59375,0.80228125,9.90625,30.96875,40.875,20.6875,8.875,4.1875,13.0625,21.3125,95.875,-3.90625,2015-12-27,33,99.5875,103.4375,-3.853125,0.58790625,1.6378125,16.215625,0.22375,0.76875,0.486375,0.1420625,0.467,0.51925,0.1986875,96.526875,0.479375
21500456,1610612743,"Nuggets","DEN","Denver","240:00",36.7333333333333,84.5333333333333,0.4362,8.33333333333333,24.0666666666667,0.344233333333333,16.9333333333333,22.5,0.759966666666667,11.4333333333333,32.8333333333333,44.2666666666667,22.4,7.2,4.83333333333333,14.4666666666667,20.4333333333333,98.7333333333333,-4.6,2015-12-27,31,100.803333333333,105.59,-4.79,0.607266666666667,1.69533333333333,16.9033333333333,0.259233333333333,0.7729,0.511266666666667,0.1543,0.485766666666667,0.523966666666667,0.1987,97.7096666666667,0.466
21500456,1610612760,"Thunder","OKC","Oklahoma City","240:00",40.2333333333333,85.3666666666667,0.472166666666667,7.5,21.3666666666667,0.349733333333333,19.4666666666667,24.7333333333333,0.793666666666667,12.6666666666667,35.5333333333333,48.2,21.3,7.66666666666667,6.6,15.4666666666667,20.1666666666667,107.433333333333,8.2,2015-12-27,31,107.986666666667,98.9566666666667,9.03333333333333,0.529,1.41833333333333,15.94,0.299633333333333,0.759766666666667,0.5433,0.1593,0.516533333333333,0.559566666666667,0.199233333333333,98.8556666666667,0.559966666666667
21500457,1610612757,"Trail Blazers","POR","Portland","240:00",37.59375,84.8125,0.44521875,9.65625,27.25,0.35225,16.3125,22.21875,0.737375,11.75,34.21875,45.96875,20.8125,6.28125,4,14.96875,22.0625,101.15625,-1.09375,2015-12-27,33,103.159375,104.9,-1.74375,0.55396875,1.4984375,15.875,0.26359375,0.7781875,0.51996875,0.1568125,0.5025,0.53690625,0.19909375,97.33125,0.4743125
21500457,1610612758,"Kings","SAC","Sacramento","240:00",39.551724137931,86.3448275862069,0.459310344827586,8.17241379310345,22.7931034482759,0.359206896551724,17.2413793103448,23.8275862068966,0.720172413793103,10.7931034482759,33.2758620689655,44.0689655172414,24.3793103448276,8.31034482758621,3.93103448275862,15.7931034482759,20.6896551724138,104.51724137931,-2.55172413793103,2015-12-27,30,102.006896551724,105.437931034483,-3.43448275862069,0.619275862068966,1.53931034482759,17.6689655172414,0.24048275862069,0.755931034482759,0.498689655172414,0.161068965517241,0.507310344827586,0.541448275862069,0.198586206896552,101.70275862069,0.486
21500458,1610612747,"Lakers","LAL","Los Angeles","240:00",35.0967741935484,85.258064516129,0.41258064516129,8.06451612903226,25.5806451612903,0.31741935483871,17.9677419354839,23.7741935483871,0.749548387096774,10.6451612903226,32,42.6451612903226,18.258064516129,7.38709677419355,4.51612903225806,13.7096774193548,20.5161290322581,96.2258064516129,-11.0967741935484,2015-12-28,32,96.7032258064516,109.206451612903,-12.5129032258065,0.523483870967742,1.32838709677419,14.1967741935484,0.227677419354839,0.727032258064516,0.471645161290323,0.145193548387097,0.459709677419355,0.502935483870968,0.198645161290323,98.6212903225806,0.417935483870968
21500458,1610612766,"Hornets","CHA","Charlotte","240:00",36.551724137931,83.7586206896552,0.436551724137931,10.2758620689655,29,0.352551724137931,18.4137931034483,23.7586206896552,0.788,8.79310344827586,35.1379310344828,43.9310344827586,21.551724137931,7.20689655172414,5.93103448275862,12.3793103448276,18.5862068965517,101.793103448276,2.82758620689655,2015-12-28,30,103.203448275862,99.4862068965517,3.72413793103448,0.595448275862069,1.80620689655172,16.6655172413793,0.193137931034483,0.800068965517241,0.492931034482759,0.133275862068966,0.498413793103448,0.541172413793103,0.198413793103448,98.3006896551724,0.513620689655172
21500459,1610612737,"Hawks","ATL","Atlanta","240:00",38.15625,82.65625,0.462875,8.875,25.875,0.34403125,16.6875,20.90625,0.7993125,8.34375,31.90625,40.25,25.25,9.375,5.3125,14,18.5,101.875,2.03125,2015-12-28,33,103.896875,100.775,3.115625,0.66059375,1.8125,19.11875,0.192625,0.74415625,0.470625,0.147875,0.51703125,0.5555625,0.199,98.56125,0.5193125
21500459,1610612754,"Pacers","IND","Indiana","240:00",37.8620689655172,85.1724137931034,0.444724137931034,9.17241379310345,24.6551724137931,0.366724137931034,17.7931034482759,23.6551724137931,0.750206896551724,10.4827586206897,33.2758620689655,43.7586206896552,20.3793103448276,8.96551724137931,3.96551724137931,14.6551724137931,18.7586206896552,102.689655172414,3.96551724137931,2015-12-28,30,102.524137931034,99.2137931034483,3.3,0.53651724137931,1.48655172413793,15.4862068965517,0.232206896551724,0.756413793103448,0.492655172413793,0.149551724137931,0.498275862068966,0.537413793103448,0.199379310344828,99.4544827586207,0.523137931034483
21500460,1610612740,"Pelicans","NOP","New Orleans","240:00",37.5666666666667,84.1,0.4475,8.9,24.6333333333333,0.358133333333333,18.4666666666667,23.1333333333333,0.802733333333333,8.53333333333333,33.2,41.7333333333333,21.4,7.26666666666667,5.2,13.6,21.6666666666667,102.5,-4.6,2015-12-28,31,102.866666666667,107.86,-5.00666666666667,0.5695,1.65633333333333,16.45,0.193166666666667,0.770266666666667,0.478733333333333,0.1404,0.5007,0.544433333333333,0.199133333333333,98.9003333333333,0.4688
21500460,1610612753,"Magic","ORL","Orlando","240:00",39.2333333333333,86.6333333333333,0.454933333333333,7.9,21.9333333333333,0.3558,14.6,19.1333333333333,0.757033333333333,10.8,33.3,44.1,22.6333333333333,8.63333333333333,5.16666666666667,13.9333333333333,21.1333333333333,100.966666666667,2.06666666666667,2015-12-28,31,102.343333333333,100.643333333333,1.70666666666667,0.577033333333333,1.672,17.12,0.237433333333333,0.769466666666667,0.501833333333333,0.147466666666667,0.5011,0.533533333333333,0.198733333333333,97.2676666666667,0.505933333333333
21500461,1610612746,"Clippers","LAC","Los Angeles","240:00",37.5483870967742,82.2903225806452,0.456838709677419,8.29032258064516,23.8064516129032,0.349161290322581,18.9677419354839,27.8387096774194,0.692806451612903,9.54838709677419,32.8064516129032,42.3548387096774,22.7741935483871,7.32258064516129,5.29032258064516,13.0645161290323,21.6129032258065,102.354838709677,1.64516129032258,2015-12-28,32,103.929032258065,101.603225806452,2.33870967741935,0.609612903225806,1.79967741935484,17.3677419354839,0.212032258064516,0.742612903225806,0.476741935483871,0.137516129032258,0.507258064516129,0.542290322580645,0.199193548387097,98.5316129032258,0.517967741935484
21500461,1610612764,"Wizards","WAS","Washington","240:00",37.75,83.4285714285714,0.454107142857143,8.92857142857143,24.25,0.367928571428571,17.7857142857143,23.4285714285714,0.758535714285714,8.78571428571429,31.6428571428571,40.4285714285714,23.4642857142857,8.64285714285714,3.60714285714286,14.8214285714286,19.8928571428571,102.214285714286,-2.42857142857143,2015-12-28,29,102.017857142857,104.171428571429,-2.15,0.621321428571429,1.70321428571429,17.6785714285714,0.202071428571429,0.769214285714286,0.478857142857143,0.15325,0.508428571428571,0.546892857142857,0.198785714285714,100.442142857143,0.485785714285714
21500462,1610612748,"Heat","MIA","Miami","240:00",36.551724137931,78.8965517241379,0.465,6.44827586206897,19.7931034482759,0.327827586206897,17.3793103448276,23.6551724137931,0.741275862068965,8.82758620689655,34.1724137931034,43,19.6206896551724,6.68965517241379,6.93103448275862,13.1724137931034,17.1724137931034,96.9310344827586,2.10344827586207,2015-12-28,30,102.896551724138,98.7344827586207,4.18965517241379,0.537034482758621,1.56344827586207,15.9206896551724,0.210551724137931,0.78251724137931,0.506758620689655,0.146551724137931,0.506206896551724,0.54448275862069,0.198551724137931,95.0179310344828,0.536103448275862
21500462,1610612751,"Nets","BKN","Brooklyn","240:00",38.6666666666667,86.1666666666667,0.4488,5.23333333333333,16.4333333333333,0.312333333333333,14.1666666666667,18.9,0.741033333333333,11.0666666666667,33.3666666666667,44.4333333333333,21.6,8.06666666666667,4.1,14.8666666666667,18.6,96.7333333333333,-6.7,2015-12-28,31,98.08,104.82,-6.73666666666667,0.560166666666667,1.54866666666667,16.3966666666667,0.246466666666667,0.786866666666667,0.5081,0.154466666666667,0.4793,0.512166666666667,0.199266666666667,98.0633333333333,0.461833333333333
21500463,1610612741,"Bulls","CHI","Chicago","240:00",38,88.7142857142857,0.429714285714286,7.85714285714286,21.9642857142857,0.356214285714286,17.0714285714286,22.3571428571429,0.749964285714286,11.4642857142857,37.3928571428571,48.8571428571429,22.5714285714286,6.64285714285714,6.14285714285714,13.8928571428571,19.2857142857143,100.928571428571,0.857142857142857,2015-12-28,29,99.3571428571429,98.6642857142857,0.703571428571429,0.59675,1.6725,16.6285714285714,0.241928571428571,0.750107142857143,0.503785714285714,0.143071428571429,0.4745,0.513392857142857,0.19875,99.4382142857143,0.512571428571429
21500463,1610612761,"Raptors","TOR","Toronto","240:00",35.6451612903226,81.0322580645161,0.441838709677419,8.12903225806452,23.0967741935484,0.34541935483871,20.6774193548387,26.0645161290323,0.792709677419355,10.1612903225806,33.741935483871,43.9032258064516,18.0645161290323,8.70967741935484,4.64516129032258,12.9354838709677,19.5161290322581,100.096774193548,3.74193548387097,2015-12-28,32,104.209677419355,100.216129032258,3.99032258064516,0.504903225806452,1.54838709677419,14.4483870967742,0.239612903225806,0.781258064516129,0.514516129032258,0.144258064516129,0.491967741935484,0.542870967741935,0.198129032258065,95.8948387096774,0.522645161290323
21500464,1610612742,"Mavericks","DAL","Dallas","240:00",37.2,83.9666666666667,0.4449,9.5,28,0.340433333333333,17.9333333333333,22.7,0.791233333333333,8.93333333333333,34.9333333333333,43.8666666666667,21.8333333333333,7.03333333333333,3.6,13.2333333333333,19.8666666666667,101.833333333333,0.4,2015-12-28,31,103.323333333333,102.233333333333,1.08666666666667,0.588266666666667,1.73733333333333,16.85,0.2016,0.775266666666667,0.493333333333333,0.1377,0.501866666666667,0.5437,0.199266666666667,98.2833333333333,0.514133333333333
21500464,1610612749,"Bucks","MIL","Milwaukee","240:00",37.1612903225806,81.8387096774194,0.453838709677419,6.03225806451613,17.1290322580645,0.355258064516129,16.0322580645161,20.6451612903226,0.775387096774194,9.67741935483871,30.1935483870968,39.8709677419355,23.6774193548387,7.80645161290323,5.32258064516129,14.6129032258065,22.8709677419355,96.3870967741936,-5.93548387096774,2015-12-28,32,100.061290322581,105.877419354839,-5.81290322580645,0.638096774193548,1.65258064516129,18.1903225806452,0.227741935483871,0.719806451612903,0.472064516129032,0.156838709677419,0.491032258064516,0.530548387096774,0.199064516129032,95.9409677419355,0.471548387096774
21500465,1610612750,"Timberwolves","MIN","Minnesota","240:00",36.8,82.1666666666667,0.4487,5.2,16.0666666666667,0.3201,22.0333333333333,27.2,0.820633333333333,9.93333333333333,33.4333333333333,43.3666666666667,21.2333333333333,7.23333333333333,4.7,14.5,22.3,100.833333333333,-2.56666666666667,2015-12-28,31,101.566666666667,104.003333333333,-2.44666666666667,0.5778,1.51,16.2166666666667,0.235566666666667,0.769433333333333,0.505466666666667,0.152566666666667,0.480266666666667,0.5368,0.198733333333333,98.148,0.497533333333333
